step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,DEBIT,4504.53,C1000206,58717.58,54213.05,C8422290,15395.08,19899.61,0,0
1,CASH_IN,4507.79,C1000207,32384.58,36892.37,C8210799,10093.31,5585.52,0,0
1,CASH_IN,7267.03,C1000208,71480.78,78747.81,C8643092,19820.6,12553.57,0,0
2,CASH_IN,6445.73,C1000208,78747.81,85193.54,C8131676,12887.47,6441.74,0,0
3,PAYMENT,5791.59,C1000208,85193.54,79401.95,M1816852,0.0,0.0,0,0
1,CASH_IN,756.49,C1000209,42675.99,43432.48,C8447094,13861.96,13105.47,0,0
2,TRANSFER,4262.34,C1000209,43432.48,39170.14,C8848614,3135.48,7397.82,0,0
3,CASH_IN,7618.65,C1000209,39170.14,46788.79,C8138930,3053.87,0.0,0,0
4,CASH_OUT,3198.37,C1000209,46788.79,43590.42,C8691858,14129.79,17328.16,0,0
5,CASH_OUT,3609.95,C1000209,43590.42,39980.47,C8984925,7570.13,11180.08,0,0
6,CASH_IN,923.72,C1000209,39980.47,40904.19,C8230900,11951.51,11027.79,0,0
7,PAYMENT,5082.31,C1000209,40904.19,35821.88,M1747529,0.0,0.0,0,0
8,TRANSFER,1513.95,C1000209,35821.88,34307.93,C8579043,8736.89,10250.84,0,0
1,TRANSFER,2576.0,C1000210,38620.18,36044.18,C8509208,6738.95,9314.95,0,0
2,PAYMENT,4288.58,C1000210,36044.18,31755.6,M1527156,0.0,0.0,0,0
3,CASH_IN,7052.38,C1000210,31755.6,38807.98,C8873030,9035.68,1983.3,0,0
4,PAYMENT,3834.78,C1000210,38807.98,34973.2,M1966966,0.0,0.0,0,0
5,CASH_IN,3984.05,C1000210,34973.2,38957.25,C8954703,13776.17,9792.12,0,0
6,CASH_IN,7358.19,C1000210,38957.25,46315.44,C8392282,15264.32,7906.13,0,0
7,PAYMENT,3009.29,C1000210,46315.44,43306.15,M1433190,0.0,0.0,0,0
8,PAYMENT,5657.73,C1000210,43306.15,37648.42,M1102643,0.0,0.0,0,0
9,CASH_OUT,2102.21,C1000210,37648.42,35546.21,C8507965,12788.14,14890.35,0,0
1,TRANSFER,1249.89,C1000211,69798.21,68548.32,C8129048,11067.96,12317.85,0,0
2,CASH_IN,7055.26,C1000211,68548.32,75603.58,C8312055,1032.15,0.0,0,0
3,CASH_IN,2310.17,C1000211,75603.58,77913.75,C8973330,4089.5,1779.33,0,0
4,PAYMENT,5256.84,C1000211,77913.75,72656.91,M1252382,0.0,0.0,0,0
5,CASH_OUT,4240.31,C1000211,72656.91,68416.6,C8291389,17439.8,21680.11,0,0
6,DEBIT,4523.59,C1000211,68416.6,63893.01,C8611582,17548.16,22071.75,0,0
7,PAYMENT,787.7,C1000211,63893.01,63105.31,M1173326,0.0,0.0,0,0
8,CASH_IN,1653.04,C1000211,63105.31,64758.35,C8549656,2733.04,1080.0,0,0
9,PAYMENT,817.43,C1000211,64758.35,63940.92,M1626020,0.0,0.0,0,0
10,CASH_OUT,4558.73,C1000211,63940.92,59382.19,C8460107,3110.25,7668.98,0,0
11,CASH_OUT,4885.8,C1000211,59382.19,54496.39,C8793197,3221.74,8107.54,0,0
1,CASH_IN,7699.6,C1000212,42921.46,50621.06,C8002411,4175.11,0.0,0,0
1,TRANSFER,3224.43,C1000213,3404.54,180.11,C8211834,10685.72,13910.15,0,0
2,PAYMENT,92.01,C1000213,180.11,88.1,M1318583,0.0,0.0,0,0
3,CASH_IN,5542.68,C1000213,88.1,5630.78,C8202891,6824.78,1282.1,0,0
4,CASH_OUT,3776.31,C1000213,5630.78,1854.47,C8413336,1602.94,5379.25,0,0
5,PAYMENT,229.96,C1000213,1854.47,1624.51,M1782856,0.0,0.0,0,0
6,TRANSFER,768.84,C1000213,1624.51,855.67,C8927323,8223.06,8991.9,0,0
7,CASH_OUT,111.16,C1000213,855.67,744.51,C8136461,18333.2,18444.36,0,0
1,CASH_IN,4621.37,C1000214,41538.76,46160.13,C8388535,9897.92,5276.55,0,0
2,CASH_IN,6711.94,C1000214,46160.13,52872.07,C8852354,16256.04,9544.1,0,0
3,PAYMENT,4146.78,C1000214,52872.07,48725.29,M1225608,0.0,0.0,0,0
4,CASH_OUT,4108.6,C1000214,48725.29,44616.69,C8364245,5906.27,10014.87,0,0
5,PAYMENT,2955.17,C1000214,44616.69,41661.52,M1760626,0.0,0.0,0,0
6,PAYMENT,4010.43,C1000214,41661.52,37651.09,M1985175,0.0,0.0,0,0
7,CASH_OUT,4348.32,C1000214,37651.09,33302.77,C8746729,10208.75,14557.07,0,0
8,CASH_IN,1838.5,C1000214,33302.77,35141.27,C8331828,14776.86,12938.36,0,0
9,PAYMENT,3344.71,C1000214,35141.27,31796.56,M1715123,0.0,0.0,0,0
10,CASH_IN,2033.71,C1000214,31796.56,33830.27,C8618361,14719.6,12685.89,0,0
11,CASH_IN,3242.08,C1000214,33830.27,37072.35,C8953965,12144.15,8902.07,0,0
12,CASH_IN,4569.08,C1000214,37072.35,41641.43,C8007373,2300.55,0.0,0,0
13,CASH_IN,3417.85,C1000214,41641.43,45059.28,C8045430,4936.26,1518.41,0,0
14,TRANSFER,4549.09,C1000214,45059.28,40510.19,C8098431,17369.99,21919.08,0,0
1,PAYMENT,3961.17,C1000215,77973.1,74011.93,M1458976,0.0,0.0,0,0
2,CASH_IN,2125.0,C1000215,74011.93,76136.93,C8020543,13295.9,11170.9,0,0
3,CASH_IN,1325.69,C1000215,76136.93,77462.62,C8089328,16957.59,15631.9,0,0
4,CASH_OUT,2842.78,C1000215,77462.62,74619.84,C8012245,7481.81,10324.59,0,0
5,CASH_OUT,5490.76,C1000215,74619.84,69129.08,C8067747,11585.2,17075.96,0,0
6,CASH_IN,6195.31,C1000215,69129.08,75324.39,C8326988,814.67,0.0,0,0
7,CASH_IN,420.84,C1000215,75324.39,75745.23,C8888833,11775.17,11354.33,0,0
8,CASH_IN,1230.12,C1000215,75745.23,76975.35,C8575353,3587.41,2357.29,0,0
9,CASH_IN,1238.56,C1000215,76975.35,78213.91,C8636809,9388.9,8150.34,0,0
10,DEBIT,1279.41,C1000215,78213.91,76934.5,C8731647,6079.21,7358.62,0,0
11,CASH_IN,3616.93,C1000215,76934.5,80551.43,C8903346,889.15,0.0,0,0
12,TRANSFER,5996.95,C1000215,80551.43,74554.48,C8219584,6053.83,12050.78,0,0
1,CASH_IN,5651.88,C1000216,8521.22,14173.1,C8512921,1013.33,0.0,0,0
1,CASH_OUT,4462.34,C1000217,11589.68,7127.34,C8171637,17846.12,22308.46,0,0
2,PAYMENT,5539.49,C1000217,7127.34,1587.85,M1716909,0.0,0.0,0,0
3,PAYMENT,1346.07,C1000217,1587.85,241.78,M1517991,0.0,0.0,0,0
4,PAYMENT,144.09,C1000217,241.78,97.69,M1043025,0.0,0.0,0,0
5,PAYMENT,87.08,C1000217,97.69,10.61,M1721620,0.0,0.0,0,0
6,PAYMENT,10.61,C1000217,10.61,0.0,M1925906,0.0,0.0,0,0
7,PAYMENT,31.43,C1000217,0.0,0.0,M1078544,0.0,0.0,0,0
8,CASH_IN,1199.45,C1000217,0.0,1199.45,C8662102,17508.76,16309.31,0,0
9,CASH_OUT,436.03,C1000217,1199.45,763.42,C8229731,2362.52,2798.55,0,0
10,CASH_IN,3533.52,C1000217,763.42,4296.94,C8717915,13806.63,10273.11,0,0
11,CASH_OUT,2657.07,C1000217,4296.94,1639.87,C8575267,17966.85,20623.92,0,0
12,CASH_IN,4283.22,C1000217,1639.87,5923.09,C8267697,12903.72,8620.5,0,0
1,CASH_IN,7752.85,C1000218,50731.59,58484.44,C8352131,19197.31,11444.46,0,0
2,CASH_OUT,4501.01,C1000218,58484.44,53983.43,C8820734,3560.97,8061.98,0,0
3,CASH_OUT,1558.68,C1000218,53983.43,52424.75,C8564783,19334.75,20893.43,0,0
4,CASH_IN,4133.9,C1000218,52424.75,56558.65,C8003494,5083.05,949.15,0,0
5,CASH_IN,3506.67,C1000218,56558.65,60065.32,C8986901,16066.99,12560.32,0,0
6,TRANSFER,1481.53,C1000218,60065.32,58583.79,C8999517,5347.65,6829.18,0,0
7,PAYMENT,2376.4,C1000218,58583.79,56207.39,M1550201,0.0,0.0,0,0
8,PAYMENT,1644.74,C1000218,56207.39,54562.65,M1017425,0.0,0.0,0,0
9,PAYMENT,4398.31,C1000218,54562.65,50164.34,M1078551,0.0,0.0,0,0
10,CASH_IN,1807.86,C1000218,50164.34,51972.2,C8105604,2171.81,363.95,0,0
11,PAYMENT,4296.93,C1000218,51972.2,47675.27,M1411978,0.0,0.0,0,0
12,CASH_OUT,687.46,C1000218,47675.27,46987.81,C8256616,19705.92,20393.38,0,0
13,PAYMENT,2483.32,C1000218,46987.81,44504.49,M1181206,0.0,0.0,0,0
1,PAYMENT,37.17,C1000219,22823.8,22786.63,M1014019,0.0,0.0,0,0
2,PAYMENT,5460.56,C1000219,22786.63,17326.07,M1427913,0.0,0.0,0,0
3,DEBIT,3506.43,C1000219,17326.07,13819.64,C8370486,13998.92,17505.35,0,0
1,CASH_OUT,4758.95,C1000220,6716.16,1957.21,C8451570,2440.96,7199.91,0,0
2,CASH_IN,6361.37,C1000220,1957.21,8318.58,C8262913,7720.67,1359.3,0,0
3,PAYMENT,4913.16,C1000220,8318.58,3405.42,M1594129,0.0,0.0,0,0
4,PAYMENT,2146.83,C1000220,3405.42,1258.59,M1206093,0.0,0.0,0,0
5,PAYMENT,109.17,C1000220,1258.59,1149.42,M1299657,0.0,0.0,0,0
6,CASH_IN,2525.49,C1000220,1149.42,3674.91,C8025703,13213.18,10687.69,0,0
7,CASH_IN,5372.13,C1000220,3674.91,9047.04,C8291033,10501.9,5129.77,0,0
8,TRANSFER,3606.68,C1000220,9047.04,5440.36,C8520919,19175.83,22782.51,0,0
1,PAYMENT,5100.52,C1000221,27930.7,22830.18,M1424226,0.0,0.0,0,0
2,PAYMENT,4299.46,C1000221,22830.18,18530.72,M1790020,0.0,0.0,0,0
3,CASH_OUT,1169.86,C1000221,18530.72,17360.86,C8806219,16895.35,18065.21,0,0
4,TRANSFER,1937.67,C1000221,17360.86,15423.19,C8638794,8701.72,10639.39,0,0
5,CASH_IN,1140.72,C1000221,15423.19,16563.91,C8510015,8713.79,7573.07,0,0
6,CASH_IN,336.7,C1000221,16563.91,16900.61,C8587048,9146.77,8810.07,0,0
7,CASH_IN,4770.6,C1000221,16900.61,21671.21,C8660531,16489.69,11719.09,0,0
8,PAYMENT,2129.8,C1000221,21671.21,19541.41,M1027057,0.0,0.0,0,0
9,CASH_IN,4485.73,C1000221,19541.41,24027.14,C8942131,9509.77,5024.04,0,0
1,CASH_OUT,1691.05,C1000222,71605.41,69914.36,C8058789,6858.41,8549.46,0,0
2,PAYMENT,4336.3,C1000222,69914.36,65578.06,M1572124,0.0,0.0,0,0
3,PAYMENT,3745.57,C1000222,65578.06,61832.49,M1556669,0.0,0.0,0,0
4,CASH_IN,1023.04,C1000222,61832.49,62855.53,C8890454,9169.7,8146.66,0,0
5,PAYMENT,3198.85,C1000222,62855.53,59656.68,M1494158,0.0,0.0,0,0
6,CASH_OUT,960.92,C1000222,59656.68,58695.76,C8152731,17126.97,18087.89,0,0
7,PAYMENT,3789.39,C1000222,58695.76,54906.37,M1154723,0.0,0.0,0,0
8,DEBIT,5038.24,C1000222,54906.37,49868.13,C8625373,16811.53,21849.77,0,0
9,DEBIT,2707.75,C1000222,49868.13,47160.38,C8739893,7871.33,10579.08,0,0
10,TRANSFER,2521.99,C1000222,47160.38,44638.39,C8070661,8479.17,11001.16,0,0
11,TRANSFER,226.74,C1000222,44638.39,44411.65,C8129309,5502.62,5729.36,0,0
12,CASH_IN,4644.67,C1000222,44411.65,49056.32,C8545581,16123.35,11478.68,0,0
13,CASH_IN,6378.73,C1000222,49056.32,55435.05,C8542687,1965.69,0.0,0,0
14,CASH_IN,167.24,C1000222,55435.05,55602.29,C8219093,11936.76,11769.52,0,0
15,PAYMENT,3599.45,C1000222,55602.29,52002.84,M1792510,0.0,0.0,0,0
16,TRANSFER,382.48,C1000222,52002.84,51620.36,C8763155,1897.24,2279.72,0,0
1,CASH_OUT,4157.69,C1000223,49649.4,45491.71,C8186481,5419.67,9577.36,0,0
1,PAYMENT,4796.4,C1000224,72978.21,68181.81,M1292541,0.0,0.0,0,0
2,TRANSFER,1475.26,C1000224,68181.81,66706.55,C8885169,879.43,2354.69,0,0
3,CASH_OUT,5461.02,C1000224,66706.55,61245.53,C8959811,6344.97,11805.99,0,0
4,DEBIT,4995.77,C1000224,61245.53,56249.76,C8677887,9516.6,14512.37,0,0
5,CASH_IN,3165.68,C1000224,56249.76,59415.44,C8088369,6970.11,3804.43,0,0
6,CASH_OUT,5863.13,C1000224,59415.44,53552.31,C8582988,10327.79,16190.92,0,0
1,CASH_IN,3076.27,C1000225,44739.32,47815.59,C8394933,7682.89,4606.62,0,0
2,CASH_OUT,383.86,C1000225,47815.59,47431.73,C8577310,10099.44,10483.3,0,0
3,CASH_OUT,4321.13,C1000225,47431.73,43110.6,C8655354,15165.12,19486.25,0,0
1,CASH_OUT,3798.17,C1000226,27508.94,23710.77,C8374802,11110.46,14908.63,0,0
2,CASH_IN,1560.83,C1000226,23710.77,25271.6,C8951983,11114.24,9553.41,0,0
3,TRANSFER,3990.68,C1000226,25271.6,21280.92,C8158101,9861.43,13852.11,0,0
4,TRANSFER,5312.12,C1000226,21280.92,15968.8,C8274502,10525.82,15837.94,0,0
5,CASH_IN,3423.7,C1000226,15968.8,19392.5,C8772824,15761.46,12337.76,0,0
6,PAYMENT,1729.04,C1000226,19392.5,17663.46,M1078484,0.0,0.0,0,0
7,PAYMENT,3020.79,C1000226,17663.46,14642.67,M1338085,0.0,0.0,0,0
8,PAYMENT,3812.43,C1000226,14642.67,10830.24,M1585585,0.0,0.0,0,0
9,PAYMENT,5815.14,C1000226,10830.24,5015.1,M1190092,0.0,0.0,0,0
10,DEBIT,4697.67,C1000226,5015.1,317.43,C8320582,668.05,5365.72,0,0
1,CASH_OUT,4473.25,C1000227,45549.65,41076.4,C8861241,9878.42,14351.67,0,0
2,CASH_OUT,1559.67,C1000227,41076.4,39516.73,C8792302,8014.4,9574.07,0,0
3,PAYMENT,354.37,C1000227,39516.73,39162.36,M1973756,0.0,0.0,0,0
4,DEBIT,5900.61,C1000227,39162.36,33261.75,C8891554,14042.09,19942.7,0,0
5,CASH_IN,5796.48,C1000227,33261.75,39058.23,C8895793,6785.02,988.54,0,0
6,CASH_OUT,497.0,C1000227,39058.23,38561.23,C8601652,8350.8,8847.8,0,0
7,PAYMENT,5721.94,C1000227,38561.23,32839.29,M1221682,0.0,0.0,0,0
8,CASH_IN,2998.94,C1000227,32839.29,35838.23,C8464642,14184.58,11185.64,0,0
9,PAYMENT,2034.82,C1000227,35838.23,33803.41,M1407770,0.0,0.0,0,0
10,PAYMENT,1981.91,C1000227,33803.41,31821.5,M1598894,0.0,0.0,0,0
11,TRANSFER,31821.5,C1000227,31821.5,0.0,C8220394,0.0,0.0,1,0
12,PAYMENT,47.17,C1000227,0.0,0.0,M1112345,0.0,0.0,0,0
1,CASH_OUT,279.65,C1000228,43219.09,42939.44,C8324756,12971.39,13251.04,0,0
1,TRANSFER,1374.08,C1000229,46246.11,44872.03,C8680965,10001.35,11375.43,0,0
2,PAYMENT,1982.88,C1000229,44872.03,42889.15,M1724164,0.0,0.0,0,0
3,PAYMENT,396.09,C1000229,42889.15,42493.06,M1677871,0.0,0.0,0,0
4,DEBIT,2398.69,C1000229,42493.06,40094.37,C8093596,18746.23,21144.92,0,0
5,CASH_IN,3433.46,C1000229,40094.37,43527.83,C8801824,5286.54,1853.08,0,0
6,CASH_OUT,3776.59,C1000229,43527.83,39751.24,C8277186,6435.57,10212.16,0,0
7,PAYMENT,1275.83,C1000229,39751.24,38475.41,M1622344,0.0,0.0,0,0
8,PAYMENT,760.92,C1000229,38475.41,37714.49,M1832673,0.0,0.0,0,0
9,PAYMENT,3619.11,C1000229,37714.49,34095.38,M1926282,0.0,0.0,0,0
10,CASH_IN,2912.42,C1000229,34095.38,37007.8,C8716879,10541.96,7629.54,0,0
11,PAYMENT,2876.36,C1000229,37007.8,34131.44,M1695782,0.0,0.0,0,0
12,CASH_IN,5975.58,C1000229,34131.44,40107.02,C8808070,16168.99,10193.41,0,0
1,DEBIT,4444.45,C1000230,60273.12,55828.67,C8071432,17714.9,22159.35,0,0
2,TRANSFER,3927.82,C1000230,55828.67,51900.85,C8749730,5605.81,9533.63,0,0
3,CASH_OUT,4512.03,C1000230,51900.85,47388.82,C8164723,8402.49,12914.52,0,0
1,PAYMENT,5474.58,C1000231,28040.29,22565.71,M1108097,0.0,0.0,0,0
2,CASH_IN,1969.75,C1000231,22565.71,24535.46,C8308969,14461.42,12491.67,0,0
3,CASH_OUT,4187.28,C1000231,24535.46,20348.18,C8685746,14134.97,18322.25,0,0
4,CASH_IN,4529.58,C1000231,20348.18,24877.76,C8643957,1356.98,0.0,0,0
5,PAYMENT,4255.15,C1000231,24877.76,20622.61,M1938883,0.0,0.0,0,0
6,CASH_OUT,3587.55,C1000231,20622.61,17035.06,C8494074,7652.59,11240.14,0,0
7,CASH_IN,5802.1,C1000231,17035.06,22837.16,C8976155,14285.99,8483.89,0,0
8,CASH_IN,4783.37,C1000231,22837.16,27620.53,C8715309,19341.44,14558.07,0,0
9,PAYMENT,3799.11,C1000231,27620.53,23821.42,M1428483,0.0,0.0,0,0
10,CASH_OUT,1743.49,C1000231,23821.42,22077.93,C8716925,11000.75,12744.24,0,0
11,TRANSFER,5456.56,C1000231,22077.93,16621.37,C8291270,3514.14,8970.7,0,0
12,CASH_OUT,2388.04,C1000231,16621.37,14233.33,C8356792,1917.96,4306.0,0,0
13,CASH_OUT,3236.32,C1000231,14233.33,10997.01,C8852051,11952.76,15189.08,0,0
14,CASH_OUT,4646.2,C1000231,10997.01,6350.81,C8173196,7231.4,11877.6,0,0
15,PAYMENT,5708.29,C1000231,6350.81,642.52,M1294209,0.0,0.0,0,0
16,PAYMENT,530.91,C1000231,642.52,111.61,M1561216,0.0,0.0,0,0
1,CASH_IN,2231.56,C1000232,57002.67,59234.23,C8786035,15328.99,13097.43,0,0
2,PAYMENT,3782.6,C1000232,59234.23,55451.63,M1192015,0.0,0.0,0,0
3,PAYMENT,50.99,C1000232,55451.63,55400.64,M1597745,0.0,0.0,0,0
1,CASH_OUT,4785.41,C1000233,22096.89,17311.48,C8127941,16766.24,21551.65,0,0
2,CASH_IN,3161.51,C1000233,17311.48,20472.99,C8518220,17277.19,14115.68,0,0
3,CASH_IN,7217.52,C1000233,20472.99,27690.51,C8742049,11973.27,4755.75,0,0
1,PAYMENT,27.71,C1000234,37448.01,37420.3,M1890161,0.0,0.0,0,0
2,CASH_OUT,460.2,C1000234,37420.3,36960.1,C8918195,110.02,570.22,0,0
3,CASH_IN,1984.91,C1000234,36960.1,38945.01,C8976542,19351.04,17366.13,0,0
4,TRANSFER,183.15,C1000234,38945.01,38761.86,C8523449,11067.47,11250.62,0,0
5,CASH_IN,7839.2,C1000234,38761.86,46601.06,C8026935,6745.46,0.0,0,0
6,CASH_OUT,620.73,C1000234,46601.06,45980.33,C8212589,11994.03,12614.76,0,0
1,PAYMENT,1389.02,C1000235,49744.93,48355.91,M1266915,0.0,0.0,0,0
2,PAYMENT,1013.29,C1000235,48355.91,47342.62,M1209919,0.0,0.0,0,0
1,CASH_IN,5298.4,C1000236,59605.47,64903.87,C8102694,3947.93,0.0,0,0
2,PAYMENT,1407.51,C1000236,64903.87,63496.36,M1098953,0.0,0.0,0,0
3,CASH_IN,3086.26,C1000236,63496.36,66582.62,C8961956,6515.83,3429.57,0,0
4,CASH_OUT,1764.29,C1000236,66582.62,64818.33,C8979824,4424.43,6188.72,0,0
5,TRANSFER,2587.64,C1000236,64818.33,62230.69,C8979661,2501.28,5088.92,0,0
6,TRANSFER,5143.25,C1000236,62230.69,57087.44,C8890585,11680.44,16823.69,0,0
7,TRANSFER,1039.81,C1000236,57087.44,56047.63,C8140360,246.72,1286.53,0,0
8,PAYMENT,389.74,C1000236,56047.63,55657.89,M1383392,0.0,0.0,0,0
1,TRANSFER,4252.65,C1000237,58135.45,53882.8,C8092497,4340.93,8593.58,0,0
2,PAYMENT,3188.38,C1000237,53882.8,50694.42,M1665341,0.0,0.0,0,0
3,CASH_IN,3721.41,C1000237,50694.42,54415.83,C8452253,4554.83,833.42,0,0
4,PAYMENT,5736.22,C1000237,54415.83,48679.61,M1993464,0.0,0.0,0,0
5,CASH_IN,6719.2,C1000237,48679.61,55398.81,C8880886,15898.35,9179.15,0,0
6,DEBIT,4545.36,C1000237,55398.81,50853.45,C8208170,14913.72,19459.08,0,0
7,PAYMENT,1103.09,C1000237,50853.45,49750.36,M1978922,0.0,0.0,0,0
8,CASH_OUT,3451.21,C1000237,49750.36,46299.15,C8328122,16739.01,20190.22,0,0
9,CASH_IN,5425.4,C1000237,46299.15,51724.55,C8617744,5269.79,0.0,0,0
10,PAYMENT,1424.87,C1000237,51724.55,50299.68,M1478880,0.0,0.0,0,0
1,PAYMENT,1637.71,C1000238,21977.07,20339.36,M1339461,0.0,0.0,0,0
2,PAYMENT,3855.68,C1000238,20339.36,16483.68,M1980919,0.0,0.0,0,0
3,PAYMENT,901.06,C1000238,16483.68,15582.62,M1568188,0.0,0.0,0,0
1,CASH_IN,7176.22,C1000239,54970.84,62147.06,C8584391,7654.21,477.99,0,0
2,CASH_IN,1877.61,C1000239,62147.06,64024.67,C8763570,13037.1,11159.49,0,0
3,PAYMENT,5734.06,C1000239,64024.67,58290.61,M1399155,0.0,0.0,0,0
4,CASH_IN,2362.15,C1000239,58290.61,60652.76,C8876844,19955.15,17593.0,0,0
5,CASH_OUT,5110.53,C1000239,60652.76,55542.23,C8317127,6091.93,11202.46,0,0
6,CASH_OUT,4000.21,C1000239,55542.23,51542.02,C8936667,8447.01,12447.22,0,0
7,PAYMENT,4067.11,C1000239,51542.02,47474.91,M1130467,0.0,0.0,0,0
8,PAYMENT,1411.73,C1000239,47474.91,46063.18,M1269545,0.0,0.0,0,0
9,PAYMENT,2543.68,C1000239,46063.18,43519.5,M1711375,0.0,0.0,0,0
10,CASH_IN,6135.47,C1000239,43519.5,49654.97,C8792247,1897.62,0.0,0,0
11,CASH_IN,2747.39,C1000239,49654.97,52402.36,C8851994,15276.06,12528.67,0,0
12,CASH_IN,4827.09,C1000239,52402.36,57229.45,C8080818,11169.62,6342.53,0,0
13,CASH_IN,4649.49,C1000239,57229.45,61878.94,C8734702,16174.36,11524.87,0,0
1,PAYMENT,3526.38,C1000240,76452.94,72926.56,M1855807,0.0,0.0,0,0
2,CASH_OUT,3432.92,C1000240,72926.56,69493.64,C8425670,18634.29,22067.21,0,0
3,TRANSFER,4313.24,C1000240,69493.64,65180.4,C8798041,3935.98,8249.22,0,0
4,CASH_OUT,150.39,C1000240,65180.4,65030.01,C8178103,10906.73,11057.12,0,0
5,CASH_IN,5213.4,C1000240,65030.01,70243.41,C8503750,7167.93,1954.53,0,0
6,PAYMENT,710.61,C1000240,70243.41,69532.8,M1881844,0.0,0.0,0,0
7,CASH_IN,2634.49,C1000240,69532.8,72167.29,C8973059,5177.06,2542.57,0,0
8,TRANSFER,4145.84,C1000240,72167.29,68021.45,C8373790,1345.88,5491.72,0,0
9,TRANSFER,1578.32,C1000240,68021.45,66443.13,C8356827,6498.6,8076.92,0,0
10,PAYMENT,3959.86,C1000240,66443.13,62483.27,M1350199,0.0,0.0,0,0
1,CASH_IN,7650.07,C1000241,45201.27,52851.34,C8403372,2613.41,0.0,0,0
2,CASH_IN,5555.8,C1000241,52851.34,58407.14,C8883912,7486.02,1930.22,0,0
1,TRANSFER,3271.74,C1000242,78611.98,75340.24,C8005639,810.54,4082.28,0,0
2,PAYMENT,3747.69,C1000242,75340.24,71592.55,M1575539,0.0,0.0,0,0
3,CASH_IN,5287.0,C1000242,71592.55,76879.55,C8514261,12028.71,6741.71,0,0
1,PAYMENT,1189.98,C1000243,55889.17,54699.19,M1068263,0.0,0.0,0,0
2,PAYMENT,1204.88,C1000243,54699.19,53494.31,M1158167,0.0,0.0,0,0
3,PAYMENT,3962.53,C1000243,53494.31,49531.78,M1523781,0.0,0.0,0,0
4,PAYMENT,180.8,C1000243,49531.78,49350.98,M1236927,0.0,0.0,0,0
5,PAYMENT,5932.2,C1000243,49350.98,43418.78,M1319289,0.0,0.0,0,0
6,PAYMENT,1347.94,C1000243,43418.78,42070.84,M1768818,0.0,0.0,0,0
7,TRANSFER,3642.98,C1000243,42070.84,38427.86,C8196769,15638.91,19281.89,0,0
8,TRANSFER,3763.31,C1000243,38427.86,34664.55,C8823054,16929.91,20693.22,0,0
9,CASH_OUT,1753.55,C1000243,34664.55,32911.0,C8482059,14071.75,15825.3,0,0
10,CASH_IN,3750.25,C1000243,32911.0,36661.25,C8142353,19743.94,15993.69,0,0
11,PAYMENT,4724.8,C1000243,36661.25,31936.45,M1972749,0.0,0.0,0,0
12,CASH_OUT,3093.35,C1000243,31936.45,28843.1,C8600950,17068.22,20161.57,0,0
13,CASH_OUT,3235.48,C1000243,28843.1,25607.62,C8611429,8966.06,12201.54,0,0
14,CASH_IN,5708.31,C1000243,25607.62,31315.93,C8048859,1019.08,0.0,0,0
15,CASH_IN,6622.0,C1000243,31315.93,37937.93,C8209565,10933.68,4311.68,0,0
16,CASH_OUT,346.44,C1000243,37937.93,37591.49,C8022405,6407.58,6754.02,0,0
17,DEBIT,5479.22,C1000243,37591.49,32112.27,C8680939,17200.48,22679.7,0,0
1,CASH_IN,6066.9,C1000244,3641.42,9708.32,C8356555,7848.34,1781.44,0,0
2,CASH_OUT,4443.85,C1000244,9708.32,5264.47,C8656753,14373.17,18817.02,0,0
3,PAYMENT,849.94,C1000244,5264.47,4414.53,M1770137,0.0,0.0,0,0
4,CASH_IN,7312.66,C1000244,4414.53,11727.19,C8132727,15948.25,8635.59,0,0
5,PAYMENT,3454.14,C1000244,11727.19,8273.05,M1865515,0.0,0.0,0,0
6,TRANSFER,1617.21,C1000244,8273.05,6655.84,C8187230,16578.62,18195.83,0,0
7,PAYMENT,3884.15,C1000244,6655.84,2771.69,M1627552,0.0,0.0,0,0
8,CASH_IN,679.91,C1000244,2771.69,3451.6,C8983893,18156.99,17477.08,0,0
9,DEBIT,1585.88,C1000244,3451.6,1865.72,C8751285,17580.89,19166.77,0,0
10,CASH_OUT,1000.67,C1000244,1865.72,865.05,C8659691,9048.95,10049.62,0,0
1,TRANSFER,1694.64,C1000245,11860.12,10165.48,C8787069,8050.14,9744.78,0,0
2,CASH_OUT,1882.1,C1000245,10165.48,8283.38,C8583686,17387.35,19269.45,0,0
3,CASH_IN,3695.74,C1000245,8283.38,11979.12,C8172511,6540.39,2844.65,0,0
1,CASH_IN,2826.69,C1000246,32644.8,35471.49,C8036851,19360.93,16534.24,0,0
2,TRANSFER,1675.22,C1000246,35471.49,33796.27,C8634598,4230.86,5906.08,0,0
3,CASH_IN,2921.33,C1000246,33796.27,36717.6,C8426352,13159.38,10238.05,0,0
1,PAYMENT,5413.46,C1000247,52105.7,46692.24,M1901730,0.0,0.0,0,0
2,CASH_OUT,1724.62,C1000247,46692.24,44967.62,C8631673,1088.81,2813.43,0,0
3,PAYMENT,3230.23,C1000247,44967.62,41737.39,M1877926,0.0,0.0,0,0
1,PAYMENT,962.73,C1000248,22616.67,21653.94,M1476733,0.0,0.0,0,0
2,CASH_IN,4624.45,C1000248,21653.94,26278.39,C8891177,9779.2,5154.75,0,0
3,CASH_IN,1173.01,C1000248,26278.39,27451.4,C8384323,5522.6,4349.59,0,0
